Info 0    [17:40:56.003] Starting TS Server
Info 3429 [19:08:53.634] Different program with same set of files:: structureIsReused:: 2
Info 3430 [19:08:54.176] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3431 [19:08:54.218] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 902 structureChanged: false Elapsed: 41.60624600015581ms
Info 3432 [19:08:54.218] Different program with same set of files:: structureIsReused:: 2
Info 3433 [19:08:54.744] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3434 [19:08:54.780] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 903 structureChanged: false Elapsed: 36.59469600021839ms
Info 3435 [19:08:54.780] Different program with same set of files:: structureIsReused:: 2
Info 3436 [19:08:55.081] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3437 [19:08:55.118] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 904 structureChanged: false Elapsed: 36.42623100057244ms
Info 3438 [19:08:55.118] Different program with same set of files:: structureIsReused:: 2
Info 3439 [19:08:55.404] getCompletionData: Get current token: 0.03670300170779228
Info 3440 [19:08:55.404] getCompletionData: Is inside comment: 0.1414680015295744
Info 3441 [19:08:55.404] getCompletionData: Get previous token 1: 0.12418900057673454
Info 3442 [19:08:55.405] getCompletionsAtPosition: isCompletionListBlocker: 0.5417669992893934
Info 3443 [19:08:55.412] getCompletionData: Semantic work: 7.064132999628782
Info 3444 [19:08:55.424] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 9.964983001351357
Info 3445 [19:08:57.754] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3446 [19:08:57.783] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 905 structureChanged: false Elapsed: 29.355425000190735ms
Info 3447 [19:08:57.783] Different program with same set of files:: structureIsReused:: 2
Info 3448 [19:09:00.196] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3449 [19:09:00.222] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 906 structureChanged: false Elapsed: 25.775031000375748ms
Info 3450 [19:09:00.222] Different program with same set of files:: structureIsReused:: 2
Info 3451 [19:09:01.102] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3452 [19:09:01.135] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 907 structureChanged: false Elapsed: 32.7430959995836ms
Info 3453 [19:09:01.135] Different program with same set of files:: structureIsReused:: 2
Info 3454 [19:09:01.136] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3455 [19:09:01.175] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 908 structureChanged: false Elapsed: 38.945577999576926ms
Info 3456 [19:09:01.175] Different program with same set of files:: structureIsReused:: 2
Info 3457 [19:10:06.826] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3458 [19:10:06.877] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 909 structureChanged: false Elapsed: 51.0197310000658ms
Info 3459 [19:10:06.877] Different program with same set of files:: structureIsReused:: 2
Info 3460 [19:10:09.294] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3461 [19:10:09.361] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 910 structureChanged: false Elapsed: 67.33218899928033ms
Info 3462 [19:10:09.361] Different program with same set of files:: structureIsReused:: 2
Info 3463 [19:10:09.966] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3464 [19:10:09.997] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 911 structureChanged: false Elapsed: 31.070995001122355ms
Info 3465 [19:10:09.997] Different program with same set of files:: structureIsReused:: 2
Info 3466 [19:10:10.276] getCompletionData: Get current token: 0.018337998539209366
Info 3467 [19:10:10.276] getCompletionData: Is inside comment: 0.09649400040507317
Info 3468 [19:10:10.276] getCompletionData: Get previous token 1: 0.06902099959552288
Info 3469 [19:10:10.276] getCompletionsAtPosition: isCompletionListBlocker: 0.006864000111818314
Info 3470 [19:10:10.279] getCompletionData: Semantic work: 3.0868680011481047
Info 3471 [19:10:10.288] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 8.148613000288606
Info 3472 [19:10:11.189] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3473 [19:10:11.209] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 912 structureChanged: false Elapsed: 19.717103000730276ms
Info 3474 [19:10:11.209] Different program with same set of files:: structureIsReused:: 2
Info 3475 [19:10:11.210] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3476 [19:10:11.232] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 913 structureChanged: false Elapsed: 22.356630001217127ms
Info 3477 [19:10:11.232] Different program with same set of files:: structureIsReused:: 2
Info 3478 [19:10:11.554] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3479 [19:10:11.582] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 914 structureChanged: false Elapsed: 27.067353999242187ms
Info 3480 [19:10:11.582] Different program with same set of files:: structureIsReused:: 2
Info 3481 [19:10:11.853] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3482 [19:10:11.902] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 915 structureChanged: false Elapsed: 49.75009999983013ms
Info 3483 [19:10:11.902] Different program with same set of files:: structureIsReused:: 2
Info 3484 [19:10:12.612] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3485 [19:10:12.642] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 916 structureChanged: false Elapsed: 30.17681299895048ms
Info 3486 [19:10:12.642] Different program with same set of files:: structureIsReused:: 2
Info 3487 [19:10:12.644] getCompletionData: Get current token: 0.1246579997241497
Info 3488 [19:10:12.644] getCompletionData: Is inside comment: 0.03305299952626228
Info 3489 [19:10:12.644] getCompletionData: Get previous token 1: 0.12986700050532818
Info 3490 [19:10:12.644] getCompletionsAtPosition: isCompletionListBlocker: 0.007014000788331032
Info 3491 [19:10:12.646] getCompletionData: Semantic work: 1.6464099995791912
Info 3492 [19:10:13.256] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3493 [19:10:13.286] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 917 structureChanged: false Elapsed: 30.05239100009203ms
Info 3494 [19:10:13.286] Different program with same set of files:: structureIsReused:: 2
Info 3495 [19:10:14.594] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3496 [19:10:14.638] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 918 structureChanged: false Elapsed: 43.44736799970269ms
Info 3497 [19:10:14.638] Different program with same set of files:: structureIsReused:: 2
Info 3498 [19:10:14.935] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3499 [19:10:14.959] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 919 structureChanged: false Elapsed: 24.032382998615503ms
Info 3500 [19:10:14.959] Different program with same set of files:: structureIsReused:: 2
Info 3501 [19:10:14.966] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3502 [19:10:14.989] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 920 structureChanged: false Elapsed: 22.321739999577403ms
Info 3503 [19:10:14.989] Different program with same set of files:: structureIsReused:: 2
Info 3504 [19:10:15.318] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3505 [19:10:15.338] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 921 structureChanged: false Elapsed: 19.41389499977231ms
Info 3506 [19:10:15.338] Different program with same set of files:: structureIsReused:: 2
Info 3507 [19:10:15.389] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3508 [19:10:15.409] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 922 structureChanged: false Elapsed: 20.29618600010872ms
Info 3509 [19:10:15.409] Different program with same set of files:: structureIsReused:: 2
Info 3510 [19:10:15.891] getCompletionData: Get current token: 0.04106299951672554
Info 3511 [19:10:15.891] getCompletionData: Is inside comment: 0.03219300135970116
Info 3512 [19:10:15.891] getCompletionData: Get previous token 1: 0.11352499946951866
Info 3513 [19:10:15.891] getCompletionData: Get previous token 2: 0.16281400062143803
Info 3514 [19:10:15.892] getCompletionsAtPosition: isCompletionListBlocker: 0.28259100019931793
Info 3515 [19:10:15.907] getSymbolsFromOtherSourceFileExports: Using cached list
Info 3516 [19:10:15.922] getCompletionData: Semantic work: 30.377816999331117
Info 3517 [19:10:15.947] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 24.153970999643207
Info 3518 [19:10:16.270] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3519 [19:10:16.289] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 923 structureChanged: false Elapsed: 19.160598000511527ms
Info 3520 [19:10:16.289] Different program with same set of files:: structureIsReused:: 2
Info 3521 [19:10:17.079] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3522 [19:10:17.100] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 924 structureChanged: false Elapsed: 20.336450999602675ms
Info 3523 [19:10:17.100] Different program with same set of files:: structureIsReused:: 2
Info 3524 [19:10:17.216] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3525 [19:10:17.235] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 925 structureChanged: false Elapsed: 18.66485599987209ms
Info 3526 [19:10:17.235] Different program with same set of files:: structureIsReused:: 2
Info 3527 [19:10:18.417] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3528 [19:10:18.437] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 926 structureChanged: false Elapsed: 19.500605000182986ms
Info 3529 [19:10:18.437] Different program with same set of files:: structureIsReused:: 2
Info 3530 [19:10:18.846] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3531 [19:10:18.865] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 927 structureChanged: false Elapsed: 18.764293000102043ms
Info 3532 [19:10:18.865] Different program with same set of files:: structureIsReused:: 2
Info 3533 [19:10:43.704] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3534 [19:10:43.737] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 928 structureChanged: false Elapsed: 33.09908300079405ms
Info 3535 [19:10:43.738] Different program with same set of files:: structureIsReused:: 2
Info 3536 [19:10:44.005] getCompletionData: Get current token: 0.04913399927318096
Info 3537 [19:10:44.005] getCompletionData: Is inside comment: 0.006449000909924507
Info 3538 [19:10:44.005] getCompletionData: Get previous token 1: 0.05592099949717522
Info 3539 [19:10:44.005] getCompletionData: Get previous token 2: 0.051757000386714935
Info 3540 [19:10:44.005] getCompletionsAtPosition: isCompletionListBlocker: 0.007451999932527542
Info 3541 [19:10:44.015] getSymbolsFromOtherSourceFileExports: Using cached list
Info 3542 [19:10:44.018] getCompletionData: Semantic work: 12.561154998838902
Info 3543 [19:10:44.041] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 23.07005999982357
Info 3544 [19:10:44.513] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3545 [19:10:44.564] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 929 structureChanged: false Elapsed: 51.6910410001874ms
Info 3546 [19:10:44.565] Different program with same set of files:: structureIsReused:: 2
Info 3547 [19:10:46.913] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3548 [19:10:46.963] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 930 structureChanged: false Elapsed: 49.94477600045502ms
Info 3549 [19:10:46.963] Different program with same set of files:: structureIsReused:: 2
Info 3550 [19:10:47.420] getCompletionData: Get current token: 0.02288700081408024
Info 3551 [19:10:47.421] getCompletionData: Is inside comment: 0.07871000096201897
Info 3552 [19:10:47.421] getCompletionData: Get previous token 1: 0.04632999934256077
Info 3553 [19:10:47.421] getCompletionsAtPosition: isCompletionListBlocker: 0.13014099933207035
Info 3554 [19:10:47.435] getSymbolsFromOtherSourceFileExports: Using cached list
Info 3555 [19:10:47.460] getCompletionData: Semantic work: 38.78761500120163
Info 3556 [19:10:47.549] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 82.93134899996221
Info 3557 [19:10:56.402] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3558 [19:10:56.431] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 931 structureChanged: false Elapsed: 28.92361200042069ms
Info 3559 [19:10:56.431] Different program with same set of files:: structureIsReused:: 2
Info 3560 [19:10:58.639] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3561 [19:10:58.660] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 932 structureChanged: false Elapsed: 20.921078000217676ms
Info 3562 [19:10:58.660] Different program with same set of files:: structureIsReused:: 2
Info 3563 [19:11:01.079] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3564 [19:11:01.113] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 933 structureChanged: false Elapsed: 33.93783700093627ms
Info 3565 [19:11:01.113] Different program with same set of files:: structureIsReused:: 2
Info 3566 [19:11:01.345] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3567 [19:11:01.398] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 934 structureChanged: false Elapsed: 53.418942000716925ms
Info 3568 [19:11:01.398] Different program with same set of files:: structureIsReused:: 2
Info 3569 [19:11:02.102] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3570 [19:11:02.127] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 935 structureChanged: false Elapsed: 24.40914800018072ms
Info 3571 [19:11:02.127] Different program with same set of files:: structureIsReused:: 2
Info 3572 [19:11:02.514] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3573 [19:11:02.554] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 936 structureChanged: false Elapsed: 40.144239999353886ms
Info 3574 [19:11:02.554] Different program with same set of files:: structureIsReused:: 2
Info 3575 [19:11:02.778] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3576 [19:11:02.816] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 937 structureChanged: false Elapsed: 37.601136000826955ms
Info 3577 [19:11:02.816] Different program with same set of files:: structureIsReused:: 2
Info 3578 [19:11:02.880] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3579 [19:11:02.921] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 938 structureChanged: false Elapsed: 40.93110599927604ms
Info 3580 [19:11:02.921] Different program with same set of files:: structureIsReused:: 2
Info 3581 [19:11:07.063] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3582 [19:11:07.115] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 939 structureChanged: false Elapsed: 51.40675599873066ms
Info 3583 [19:11:07.115] Different program with same set of files:: structureIsReused:: 2
Info 3584 [19:11:07.234] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3585 [19:11:07.253] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 940 structureChanged: false Elapsed: 19.00144400075078ms
Info 3586 [19:11:07.253] Different program with same set of files:: structureIsReused:: 2
Info 3587 [19:11:07.601] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3588 [19:11:07.620] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 941 structureChanged: false Elapsed: 19.595432000234723ms
Info 3589 [19:11:07.620] Different program with same set of files:: structureIsReused:: 2
Info 3590 [19:11:07.767] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3591 [19:11:07.787] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 942 structureChanged: false Elapsed: 20.63288800045848ms
Info 3592 [19:11:07.787] Different program with same set of files:: structureIsReused:: 2
Info 3593 [19:11:08.744] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3594 [19:11:08.775] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 943 structureChanged: false Elapsed: 31.118807999417186ms
Info 3595 [19:11:08.775] Different program with same set of files:: structureIsReused:: 2
Info 3596 [19:11:08.784] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3597 [19:11:08.803] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 944 structureChanged: false Elapsed: 19.059911999851465ms
Info 3598 [19:11:08.803] Different program with same set of files:: structureIsReused:: 2
Info 3599 [19:11:08.921] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3600 [19:11:08.943] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 945 structureChanged: false Elapsed: 21.291782999411225ms
Info 3601 [19:11:08.943] Different program with same set of files:: structureIsReused:: 2
Info 3602 [19:11:09.423] getCompletionData: Get current token: 0.01734200119972229
Info 3603 [19:11:09.423] getCompletionData: Is inside comment: 0.049491001293063164
Info 3604 [19:11:09.423] getCompletionData: Get previous token 1: 0.03908899985253811
Info 3605 [19:11:09.423] getCompletionData: Get previous token 2: 0.044154999777674675
Info 3606 [19:11:09.423] getCompletionsAtPosition: isCompletionListBlocker: 0.31580400094389915
Info 3607 [19:11:09.433] getSymbolsFromOtherSourceFileExports: Using cached list
Info 3608 [19:11:09.444] getCompletionData: Semantic work: 20.67662699893117
Info 3609 [19:11:09.466] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 20.79592699930072
Info 3610 [19:11:09.877] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3611 [19:11:09.912] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 946 structureChanged: false Elapsed: 34.88774099946022ms
Info 3612 [19:11:09.912] Different program with same set of files:: structureIsReused:: 2
Info 3613 [19:11:09.913] getCompletionData: Get current token: 0.03145899996161461
Info 3614 [19:11:09.913] getCompletionData: Is inside comment: 0.07864299975335598
Info 3615 [19:11:09.914] getCompletionData: Get previous token 1: 0.08167099952697754
Info 3616 [19:11:09.914] getCompletionData: Get previous token 2: 0.07418200001120567
Info 3617 [19:11:09.914] getCompletionsAtPosition: isCompletionListBlocker: 0.02450699917972088
Info 3618 [19:11:09.933] getSymbolsFromOtherSourceFileExports: Using cached list
Info 3619 [19:11:09.947] getCompletionData: Semantic work: 33.455382999032736
Info 3620 [19:11:09.986] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 32.34131000004709
Info 3621 [19:11:10.156] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3622 [19:11:10.194] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 947 structureChanged: false Elapsed: 38.56180599890649ms
Info 3623 [19:11:10.194] Different program with same set of files:: structureIsReused:: 2
Info 3624 [19:11:10.208] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3625 [19:11:10.236] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 948 structureChanged: false Elapsed: 28.697003999724984ms
Info 3626 [19:11:10.236] Different program with same set of files:: structureIsReused:: 2
Info 3627 [19:11:10.802] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3628 [19:11:10.846] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 949 structureChanged: false Elapsed: 43.51747299917042ms
Info 3629 [19:11:10.846] Different program with same set of files:: structureIsReused:: 2
Info 3630 [19:11:11.044] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3631 [19:11:11.064] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 950 structureChanged: false Elapsed: 20.418349999934435ms
Info 3632 [19:11:11.064] Different program with same set of files:: structureIsReused:: 2
Info 3633 [19:11:11.246] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3634 [19:11:11.341] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 951 structureChanged: false Elapsed: 94.62055800110102ms
Info 3635 [19:11:11.341] Different program with same set of files:: structureIsReused:: 2
Info 3636 [19:11:11.378] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3637 [19:11:11.397] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 952 structureChanged: false Elapsed: 19.566214000806212ms
Info 3638 [19:11:11.398] Different program with same set of files:: structureIsReused:: 2
Info 3639 [19:11:11.440] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3640 [19:11:11.460] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 953 structureChanged: false Elapsed: 19.801645999774337ms
Info 3641 [19:11:11.460] Different program with same set of files:: structureIsReused:: 2
Info 3642 [19:11:11.601] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3643 [19:11:11.625] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 954 structureChanged: false Elapsed: 24.609248999506235ms
Info 3644 [19:11:11.626] Different program with same set of files:: structureIsReused:: 2
Info 3645 [19:11:11.736] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3646 [19:11:11.762] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 955 structureChanged: false Elapsed: 25.372952001169324ms
Info 3647 [19:11:11.762] Different program with same set of files:: structureIsReused:: 2
Info 3648 [19:11:11.875] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3649 [19:11:11.899] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 956 structureChanged: false Elapsed: 24.494619999080896ms
Info 3650 [19:11:11.899] Different program with same set of files:: structureIsReused:: 2
Info 3651 [19:11:12.139] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3652 [19:11:12.159] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 957 structureChanged: false Elapsed: 20.309084000065923ms
Info 3653 [19:11:12.159] Different program with same set of files:: structureIsReused:: 2
Info 3654 [19:11:12.265] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3655 [19:11:12.299] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 958 structureChanged: false Elapsed: 33.689656000584364ms
Info 3656 [19:11:12.299] Different program with same set of files:: structureIsReused:: 2
Info 3657 [19:11:12.371] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3658 [19:11:12.392] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 959 structureChanged: false Elapsed: 21.37921000085771ms
Info 3659 [19:11:12.392] Different program with same set of files:: structureIsReused:: 2
Info 3660 [19:11:12.872] getCompletionData: Get current token: 0.014247000217437744
Info 3661 [19:11:12.872] getCompletionData: Is inside comment: 0.056523000821471214
Info 3662 [19:11:12.872] getCompletionData: Get previous token 1: 0.04928099922835827
Info 3663 [19:11:12.872] getCompletionData: Get previous token 2: 0.0631130002439022
Info 3664 [19:11:12.873] getCompletionsAtPosition: isCompletionListBlocker: 0.005903000012040138
Info 3665 [19:11:12.873] getCompletionData: Semantic work: 0.7433230001479387
Info 3666 [19:11:12.875] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 1.2494830004870892
Info 3667 [19:11:14.181] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3668 [19:11:14.225] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 960 structureChanged: false Elapsed: 43.80312700010836ms
Info 3669 [19:11:14.225] Different program with same set of files:: structureIsReused:: 2
Info 3670 [19:11:15.106] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3671 [19:11:15.128] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 961 structureChanged: false Elapsed: 22.119292000308633ms
Info 3672 [19:11:15.128] Different program with same set of files:: structureIsReused:: 2
Info 3673 [19:11:15.357] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3674 [19:11:15.383] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 962 structureChanged: false Elapsed: 25.34044799953699ms
Info 3675 [19:11:15.383] Different program with same set of files:: structureIsReused:: 2
Info 3676 [19:11:15.455] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3677 [19:11:15.474] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 963 structureChanged: false Elapsed: 18.712318001314998ms
Info 3678 [19:11:15.474] Different program with same set of files:: structureIsReused:: 2
Info 3679 [19:11:48.745] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3680 [19:11:48.841] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 964 structureChanged: false Elapsed: 93.67269200086594ms
Info 3681 [19:11:48.841] Different program with same set of files:: structureIsReused:: 2
Info 3682 [19:11:53.499] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3683 [19:11:53.530] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 965 structureChanged: false Elapsed: 30.45818299986422ms
Info 3684 [19:11:53.530] Different program with same set of files:: structureIsReused:: 2
Info 3685 [19:11:59.556] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3686 [19:11:59.615] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 966 structureChanged: false Elapsed: 59.43960800021887ms
Info 3687 [19:11:59.615] Different program with same set of files:: structureIsReused:: 2
Info 3688 [19:11:59.928] getCompletionData: Get current token: 0.024035999551415443
Info 3689 [19:11:59.936] getCompletionData: Is inside comment: 0.22101199999451637
Info 3690 [19:11:59.936] getCompletionData: Get previous token 1: 0.0789439994841814
Info 3691 [19:11:59.936] getCompletionsAtPosition: isCompletionListBlocker: 0.008449999615550041
Info 3692 [19:11:59.940] getCompletionData: Semantic work: 3.588992001488805
Info 3693 [19:11:59.943] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 3.2154949996620417
Info 3694 [19:12:01.217] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3695 [19:12:01.245] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 967 structureChanged: false Elapsed: 27.903379000723362ms
Info 3696 [19:12:01.245] Different program with same set of files:: structureIsReused:: 2
Info 3697 [19:12:01.476] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3698 [19:12:01.501] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 968 structureChanged: false Elapsed: 24.92150400020182ms
Info 3699 [19:12:01.501] Different program with same set of files:: structureIsReused:: 2
Info 3700 [19:12:01.792] getCompletionData: Get current token: 0.019634999334812164
Info 3701 [19:12:01.792] getCompletionData: Is inside comment: 0.07577200047671795
Info 3702 [19:12:01.792] getCompletionData: Get previous token 1: 0.06566100008785725
Info 3703 [19:12:01.792] getCompletionsAtPosition: isCompletionListBlocker: 0.32062700018286705
Info 3704 [19:12:01.796] getCompletionData: Semantic work: 3.4075420014560223
Info 3705 [19:12:01.797] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 0.35902700014412403
Info 3706 [19:12:02.222] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3707 [19:12:02.264] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 969 structureChanged: false Elapsed: 40.99140499904752ms
Info 3708 [19:12:02.264] Different program with same set of files:: structureIsReused:: 2
Info 3709 [19:12:02.264] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3710 [19:12:02.293] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 970 structureChanged: false Elapsed: 28.537324000149965ms
Info 3711 [19:12:02.293] Different program with same set of files:: structureIsReused:: 2
Info 3712 [19:12:02.750] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3713 [19:12:02.817] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 971 structureChanged: false Elapsed: 67.14945499971509ms
Info 3714 [19:12:02.818] Different program with same set of files:: structureIsReused:: 2
